radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,268,3,6010,6212,0,-9.1592,38.7145,876,34,1,1427120994,1728468729,0
GSM,268,3,6010,5913,0,-9.1557,38.7189,666,40,1,1427121018,1728467823,0
GSM,268,3,6010,723,0,-9.1272,38.7392,515,34,1,1427122089,1727890082,0
GSM,268,3,6010,9061,0,-9.1299,38.7328,500,34,1,1427122194,1727740322,0
GSM,268,3,6010,2611,0,-9.1287,38.7411,559,28,1,1427122859,1727890322,0
GSM,268,3,6010,7812,0,-9.1413,38.7421,500,34,1,1427123234,1727891223,0
GSM,268,6,8210,6661,0,-9.1693,38.7227,636,32,1,1427282438,1728213302,0
LTE,268,6,48190,271647,0,-9.1663,38.7477,1000,8,1,1427282800,1768426325,0
LTE,268,6,48190,271648,0,-9.1637,38.7441,1384,20,1,1427282800,1768426325,0
LTE,268,6,48210,548383,0,-9.1688,38.7331,2222,26,1,1427282800,1746998224,0
LTE,268,6,48190,272671,0,-9.1454,38.7351,1000,13,1,1427282801,1748200961,0
LTE,268,6,48190,267808,0,-9.1472,38.7445,1000,9,1,1427282801,1758753273,0
LTE,268,6,48190,267807,0,-9.1485,38.747,1000,17,1,1427282801,1768426326,0
LTE,268,6,48220,270880,0,-9.1568,38.7561,6891,24,1,1427282801,1757746399,0
LTE,268,6,48190,392223,0,-9.1578,38.7436,1000,6,1,1427282800,1768426325,0
GSM,268,6,8140,3788,0,-8.3942,38.1002,3362,27,1,1427282914,1731496383,0
GSM,268,6,8140,8273,0,-8.2303,37.4605,13357,37,1,1427282909,1731498243,0
GSM,268,1,2,54042,0,-9.1733,38.7576,658,32,1,1427282930,1738115402,0
GSM,268,6,8220,1916,0,-9.1969,38.7445,500,46,1,1427290535,1733709362,0
GSM,268,3,2010,21722,0,-9.3038,38.6841,1436,29,1,1427290723,1760809381,0
GSM,268,6,8210,11243,0,-9.1552,38.7303,500,46,1,1427465518,1728485946,0
LTE,268,6,48190,272928,0,-9.1716,38.7391,2152,35,1,1427487004,1758753274,0
LTE,268,6,48190,271649,0,-9.1667,38.7415,1676,10,1,1427487157,1768426325,0
LTE,268,6,48290,395532,0,-9.2414,39.1009,6820,14,1,1427546330,1728261258,0
GSM,268,3,2010,20423,0,-9.3504,38.7171,1114,22,1,1427708180,1767126844,0
GSM,268,6,8190,7884,0,-9.1483,38.7343,516,32,1,1427755976,1728146586,0
GSM,268,6,8200,6306,0,-9.1294,38.7654,642,47,1,1427756506,1730858522,0
GSM,268,6,8000,1170,0,-9.1715,38.6613,1586,34,1,1427892876,1727050981,0
GSM,268,6,8000,6589,0,-9.1734,38.6727,862,49,1,1427892998,1727225523,0
GSM,268,1,3,48673,0,-9.1483,38.7803,1718,34,1,1428002447,1755468005,0
GSM,268,1,3,48672,0,-9.1542,38.7852,1000,24,1,1428002447,1740094622,0
GSM,268,3,15500,27793,0,-8.5897,40.2682,5634,43,1,1428436396,1726511583,0
GSM,268,3,11500,6563,0,-8.6875,41.1828,500,26,1,1428616054,1739786341,0
GSM,268,3,2010,5422,0,-9.3552,38.7122,2581,25,1,1428657647,1767126844,0
GSM,268,3,6010,2613,0,-9.1322,38.7425,500,27,1,1428680465,1727890383,0
GSM,268,3,11100,4682,0,-8.6285,41.0951,1083,22,1,1429019230,1741868102,0
GSM,268,3,9010,9033,0,-8.9192,37.085,2487,51,1,1429120032,1770466082,0
GSM,268,3,16500,13171,0,-8.2207,41.3184,3797,47,1,1429249200,1741365781,0
GSM,268,3,16500,22273,0,-8.203,41.3036,6954,22,1,1429249235,1741629782,0
GSM,268,3,6010,13922,0,-9.0998,38.7673,1000,24,1,1429465235,1727310785,0
UMTS,268,1,51,26499630,280,-8.6468,40.6269,1000,13,1,1429562351,1731103505,0
GSM,268,3,6010,13413,0,-9.1611,38.7275,500,50,1,1429787139,1727900471,0
GSM,268,1,350,1560,0,-9.1241,38.7442,1645,32,1,1430066434,1736905742,0
GSM,268,3,6010,13411,0,-9.1582,38.7293,1000,22,1,1430141743,1727834701,0
GSM,268,3,2010,4842,0,-9.4734,38.7702,500,45,1,1430142372,1727083506,0
GSM,268,3,11200,2192,0,-8.5237,40.6408,1212,24,1,1430505525,1742111102,0
GSM,268,3,6010,13923,0,-9.1042,38.7678,1000,22,1,1430673042,1727752322,0
GSM,268,3,6010,8922,0,-9.1084,38.7627,1000,13,1,1430769346,1727052181,0
GSM,268,3,6010,8921,0,-9.1041,38.7648,1058,36,1,1430769346,1727191449,0
GSM,268,3,6010,622,0,-9.1049,38.772,500,44,1,1430769645,1727752262,0
GSM,268,3,6010,8011,0,-9.127,38.7289,503,39,1,1430770245,1727888282,0
GSM,268,3,6010,13621,0,-9.1001,38.7629,759,39,1,1430770851,1727311204,0
LTE,268,1,11,948230,0,-8.5819,41.1615,1958,22,1,1431011657,1756055585,0
GSM,268,3,7000,21302,0,-16.8993,32.7988,3591,46,1,1432657451,1745661181,0
GSM,268,1,28,12193,0,-8.4964,40.915,3886,9,1,1432828912,1726507689,0
LTE,268,1,51,536835,0,-8.5464,40.6242,2256,48,1,1432931011,1731103454,0
LTE,268,1,7,1280261,0,-9.2899,38.7544,1251,39,1,1432933432,1738374142,0
GSM,268,1,5,8640,0,-9.1113,38.7614,1134,30,1,1433093139,1741053541,0
LTE,268,6,48210,521503,0,-9.1692,38.727,2695,12,1,1433363915,1746998180,0
LTE,268,6,48210,521505,0,-9.1783,38.7235,977,30,1,1433363915,1758753268,0
LTE,268,6,48220,539169,0,-9.2058,38.7378,1000,15,1,1433736294,1754679135,0
GSM,268,1,350,28671,0,-9.1602,38.7259,1000,6,1,1433877333,1727509082,0
GSM,268,3,2010,4843,0,-9.4808,38.7755,500,48,1,1434304407,1727083210,0
LTE,268,1,11,948227,0,-8.5862,41.1542,4525,34,1,1434364315,1731103448,0
GSM,268,1,51,62321,0,-8.4428,40.6768,1636,16,1,1434386532,1737086521,0
GSM,268,1,51,10802,0,-8.4855,40.6975,3144,27,1,1434386532,1726708681,0
GSM,268,1,2,54043,0,-9.172,38.7539,1000,19,1,1434461445,1739577122,0
GSM,268,6,8140,7924,0,-8.2725,38.0142,17475,50,1,1435241757,1754345286,0
GSM,268,3,1010,15941,0,-9.1914,38.8608,5689,50,1,1435306711,1727020263,0
GSM,268,3,6300,16142,0,-9.2191,39.0067,4668,27,1,1435306712,1753023183,0
GSM,268,3,6300,16141,0,-9.1355,39.0677,21729,32,1,1435306712,1753023186,0
GSM,268,3,6300,52192,0,-9.2391,39.0577,2440,28,1,1434781880,1753023302,0
GSM,268,3,3510,50542,0,-8.8748,38.5175,1252,15,1,1437629742,1729576742,0
GSM,268,3,3510,25941,0,-7.0349,38.9303,8991,27,1,1437642890,1742008921,0
GSM,268,3,3510,6342,0,-8.8692,38.5149,8415,25,1,1437644117,1729576742,0
GSM,268,3,4010,16433,0,-8.2401,37.3026,10727,50,1,1437975963,1728402246,0
GSM,268,3,11500,8462,0,-8.6947,41.1865,1000,21,1,1437989625,1730727122,0
GSM,268,3,9010,8432,0,-8.9679,37.0142,6896,25,1,1438234538,1770466082,0
LTE,268,1,34,532739,0,-8.5611,40.8777,6084,22,1,1438435692,1731103445,0
LTE,268,6,48140,607500,0,-8.1977,37.536,13146,30,1,1438447590,1754289071,0
GSM,268,6,8140,8261,0,-8.1538,37.6608,11542,31,1,1438536127,1731497642,0
GSM,268,6,8140,10428,0,-8.0747,37.4378,34849,32,1,1438536127,1728390964,0
GSM,268,3,11200,20033,0,-8.586,40.9795,3433,18,1,1438608788,1736341082,0
LTE,268,1,51,1465858,0,-8.5217,40.4754,1789,35,1,1439499857,1748200907,0
LTE,268,1,51,1465857,0,-8.5265,40.4961,4630,43,1,1439499857,1748200907,0
GSM,268,1,11500,8362,0,-8.6829,41.1769,1000,5,1,1440041652,1728479044,0
GSM,268,3,11500,6463,0,-8.6633,41.181,1000,20,1,1440061532,1727345282,0
GSM,268,3,11500,8362,0,-8.681,41.1775,500,34,1,1440061532,1730727601,0
GSM,268,3,11500,8363,0,-8.6815,41.1797,500,25,1,1440061532,1739811481,0
GSM,268,3,11500,8361,0,-8.6702,41.1799,825,28,1,1440061532,1727342645,0
GSM,268,3,11500,6462,0,-8.67,41.1798,643,44,1,1440061532,1727344027,0
GSM,268,3,2010,40522,0,-9.4628,38.6938,15992,26,1,1440470702,1760784242,0
GSM,268,3,6010,18522,0,-9.1144,38.7279,682,108,1,1440492312,1726576204,0
GSM,268,3,6010,322,0,-9.1063,38.7308,500,50,1,1440513873,1746555382,0
GSM,268,3,2010,16722,0,-9.3481,38.6626,6882,30,1,1440535471,1752940681,0
GSM,268,3,14000,1772,0,-8.4392,41.54,1856,31,1,1440600349,1740046081,0
GSM,268,3,13500,19471,0,-8.5256,41.557,1901,24,1,1440600349,1742106681,0
GSM,268,3,14000,29222,0,-8.4789,41.4722,2655,23,1,1440600349,1741960382,0
GSM,268,3,12000,26473,0,-8.2793,41.4075,1926,49,1,1440600354,1741364821,0
GSM,268,3,12000,1972,0,-8.3304,41.4361,1629,24,1,1440600354,1734114722,0
LTE,268,1,5,981764,0,-9.1249,38.7696,1000,19,1,1440636622,1743680343,0
LTE,268,6,48210,259616,0,-9.1514,38.7203,6658,19,1,1440662301,1746998180,0
GSM,268,6,8210,16134,0,-9.1644,38.7156,1000,21,1,1440711776,1727338081,0
LTE,268,6,48190,276256,0,-9.1379,38.7383,1000,8,1,1440681681,1746998225,0
LTE,268,6,48190,293919,0,-9.1369,38.7356,1000,7,1,1440727145,1746998225,0
LTE,268,6,48190,293921,0,-9.1368,38.7338,1000,6,1,1440727145,1746998225,0
GSM,268,6,8160,10981,0,-7.6464,38.4488,8295,40,1,1440938643,1754345294,0
LTE,268,1,2,1352198,0,-9.223,38.697,2061,45,1,1441386918,1728310322,0
GSM,268,6,8190,6164,0,-9.1431,38.7471,500,145,1,1441697801,1726710541,0
GSM,268,3,11500,10163,0,-8.6654,41.1868,4000,25,1,1441719086,1739191981,0
GSM,268,3,12500,5973,0,-8.7002,41.2005,500,46,1,1442856412,1735213742,0
GSM,268,6,8210,9438,0,-9.1739,38.7026,4039,22,1,1443109285,1730769842,0
GSM,268,6,8000,6588,0,-9.1757,38.6832,1075,43,1,1443109285,1727225583,0
GSM,268,3,12500,25571,0,-8.6879,41.2026,1404,49,1,1443461171,1734172505,0
GSM,268,3,11100,1833,0,-8.5882,41.0305,3593,26,1,1443547772,1727020204,0
GSM,268,3,11200,26282,0,-8.5074,40.9378,1216,50,1,1443590909,1735916282,0
LTE,268,1,7,1571078,0,-9.2954,38.7139,1141,32,1,1443819094,1758631325,0
GSM,268,3,9010,8232,0,-8.723,37.3894,14880,46,1,1445246567,1728553923,0
GSM,268,6,8190,16139,0,-9.1374,38.742,1000,24,1,1445462402,1727916002,0
GSM,268,1,350,11970,0,-9.177,38.7054,500,35,1,1445702450,1741916041,0
GSM,268,3,11100,682,0,-8.6232,41.0204,1406,24,1,1445937530,1738765261,0
GSM,268,3,11200,6783,0,-8.6346,40.993,1000,10,1,1447075305,1732627021,0
GSM,268,3,15100,52692,0,-7.3061,40.3926,5155,28,1,1447646490,1726510264,0
GSM,268,3,6010,7112,0,-9.1316,38.7088,500,29,1,1447814148,1728394084,0
GSM,268,3,6010,11412,0,-9.1346,38.7095,500,50,1,1447878869,1728492247,0
GSM,268,3,9010,7133,0,-8.8232,37.2982,2538,50,1,1448428598,1728559021,0
LTE,268,1,5,1497601,0,-9.012,38.7398,1590,32,1,1451332525,1731103549,0
LTE,268,1,5,1497602,0,-8.9883,38.7272,3409,25,1,1451332526,1731103511,0
LTE,268,1,5,1526022,0,-8.9864,38.7272,1404,32,1,1451332525,1745100846,0
GSM,268,6,8220,16124,0,-9.2066,38.7349,668,34,1,1452860972,1733791201,0
GSM,268,6,8210,1622,0,-9.2106,38.7268,500,50,1,1452860971,1733704922,0
GSM,268,6,8210,1964,0,-9.2328,38.7164,1000,21,1,1452860971,1733100961,0
GSM,268,6,8210,16054,0,-9.2133,38.7246,1000,24,1,1452860971,1733704929,0
GSM,268,6,8210,1621,0,-9.2078,38.7322,1000,20,1,1452860972,1733704802,0
GSM,268,6,8250,16819,0,-9.2286,38.7177,1000,16,1,1452860971,1729469701,0
GSM,268,6,8210,1962,0,-9.2265,38.7131,500,50,1,1452860971,1733707082,0
GSM,268,6,8210,16055,0,-9.2175,38.7182,1117,31,1,1452860971,1733704981,0
GSM,268,6,8220,16122,0,-9.2045,38.7382,500,31,1,1452860972,1733791202,0
GSM,268,6,8210,6622,0,-9.2173,38.7205,852,44,1,1452860971,1730596861,0
GSM,268,6,8260,6305,0,-9.232,38.7443,835,49,1,1452868783,1727422205,0
GSM,268,6,8220,1149,0,-9.1844,38.7545,635,30,1,1452868783,1733709122,0
GSM,268,6,8220,16123,0,-9.2043,38.7379,682,36,1,1452868784,1733791202,0
GSM,268,3,12000,11672,0,-8.3607,41.3647,3397,50,1,1453377155,1729614421,0
GSM,268,6,8210,16056,0,-9.2159,38.7234,878,28,1,1453733681,1730596921,0
GSM,268,6,8210,6236,0,-9.2272,38.706,1000,16,1,1453733692,1733620742,0
GSM,268,6,8220,5975,0,-9.2152,38.7373,500,33,1,1453733692,1727054282,0
GSM,268,6,8220,6893,0,-9.1575,38.7607,500,49,1,1453733697,1733709062,0
GSM,268,6,8220,6179,0,-9.1695,38.7575,1000,21,1,1453733697,1733709062,0
GSM,268,6,8220,1159,0,-9.1522,38.7605,865,27,1,1453733697,1733709062,0
GSM,268,6,8220,1161,0,-9.1605,38.758,781,35,1,1453733697,1733449741,0
GSM,268,6,8220,16080,0,-9.1818,38.7566,710,35,1,1453733696,1733709122,0
GSM,268,6,8220,1160,0,-9.1539,38.7578,500,113,1,1453733697,1726102561,0
GSM,268,6,8220,16248,0,-9.1616,38.7593,500,25,1,1453733697,1733709062,0
GSM,268,6,8190,1653,0,-9.1584,38.7404,537,39,1,1453733705,1728129185,0
GSM,268,6,8190,16232,0,-9.1567,38.7309,1000,17,1,1453733705,1727600948,0
GSM,268,6,8220,16102,0,-9.1638,38.7487,1000,19,1,1453733704,1728129068,0
GSM,268,6,8190,6879,0,-9.1613,38.741,500,35,1,1453733704,1727920502,0
GSM,268,6,8190,6881,0,-9.1632,38.7376,500,44,1,1453733705,1728398590,0
GSM,268,6,8190,1960,0,-9.1716,38.7367,515,36,1,1453733705,1728221530,0
GSM,268,6,8190,6162,0,-9.1396,38.7489,500,31,1,1453733711,1727917202,0
GSM,268,6,8190,1157,0,-9.1619,38.7366,500,50,1,1453733705,1728379143,0
GSM,268,6,8220,6892,0,-9.1553,38.7599,1000,24,1,1453733711,1733449684,0
GSM,268,6,8190,6479,0,-9.1573,38.7461,1000,24,1,1453733712,1727920322,0
GSM,268,6,8190,1651,0,-9.1575,38.7428,500,45,1,1453733712,1727920382,0
GSM,268,6,8220,6891,0,-9.1528,38.7608,1191,30,1,1453733711,1728089522,0
GSM,268,6,8190,1983,0,-9.1344,38.7481,1000,23,1,1453733712,1727917022,0
GSM,268,6,8210,16383,0,-9.2223,38.7126,920,25,1,1453745808,1733534761,0
GSM,268,6,8220,6436,0,-9.2023,38.7434,1000,23,1,1453745809,1733621702,0
GSM,268,3,15500,14691,0,-8.7149,40.1912,3475,109,1,1453924928,1726511163,0
GSM,268,6,8200,6307,0,-9.1255,38.7623,1000,21,1,1454019627,1733708941,0
GSM,268,6,8200,16585,0,-9.1161,38.7734,762,32,1,1454019627,1730858162,0
GSM,268,6,8200,16584,0,-9.1182,38.7778,1000,21,1,1454019627,1730858221,0
GSM,268,6,8200,6308,0,-9.1346,38.7631,500,39,1,1454019627,1733708942,0
GSM,268,6,8200,6109,0,-9.1087,38.7729,1000,23,1,1454019627,1730857982,0
GSM,268,6,8200,1682,0,-9.1428,38.7629,1000,20,1,1454019627,1754679140,0
GSM,268,6,8200,6111,0,-9.1203,38.7698,1300,33,1,1454019627,1726883581,0
GSM,268,6,8200,1951,0,-9.1248,38.7667,563,35,1,1454019627,1730858522,0
GSM,268,3,15500,13392,0,-8.4389,40.2046,4272,25,1,1454188564,1725875409,0
GSM,268,3,12000,17572,0,-8.7711,41.386,500,28,1,1454418144,1737048781,0
GSM,268,3,12000,23523,0,-8.7323,41.3805,7106,21,1,1454418144,1741336922,0
GSM,268,3,12000,23521,0,-8.7019,41.3866,1322,22,1,1454418156,1737049382,0
GSM,268,3,12000,53071,0,-8.7527,41.422,1758,21,1,1454418155,1740439322,0
GSM,268,3,15500,28391,0,-8.488,40.1986,1117,23,1,1454767952,1741991342,0
GSM,268,6,8100,1326,0,-8.6489,37.4522,52989,32,1,1454859873,1728464162,0
GSM,268,6,8190,6738,0,-9.1472,38.7437,1000,49,1,1455539709,1726285925,0
GSM,268,1,350,50582,0,-9.1342,38.7173,1000,16,1,1455540600,1727508244,0
GSM,268,1,350,56813,0,-9.1257,38.7136,3612,35,1,1455540608,1728470585,0
GSM,268,1,5,45025,0,-9.1062,38.766,2821,46,1,1456139459,1737683641,0
GSM,268,1,8,14741,0,-9.4145,38.6924,4294,21,1,1456510205,1726926188,0
GSM,268,6,8190,1652,0,-9.156,38.7416,500,40,1,1457346663,1727919662,0
GSM,268,6,8210,1765,0,-9.1715,38.7287,500,25,1,1457346666,1728221822,0
GSM,268,6,8210,6663,0,-9.1837,38.7202,500,44,1,1457346667,1728222064,0
GSM,268,6,8210,1870,0,-9.1741,38.7264,500,47,1,1457346666,1728221882,0
GSM,268,6,8210,16293,0,-9.1862,38.725,628,28,1,1457346667,1727743982,0
GSM,268,6,8210,16292,0,-9.1834,38.7238,1250,20,1,1457346667,1727510167,0
GSM,268,6,8210,1764,0,-9.1666,38.7366,500,50,1,1457346666,1728398103,0
GSM,268,6,8210,6621,0,-9.2126,38.7151,566,142,1,1457346670,1726409164,0
GSM,268,6,8190,3102,0,-9.1545,38.7385,588,35,1,1458156905,1728220924,0
GSM,268,6,8190,1999,0,-9.1472,38.7373,500,28,1,1458156905,1727962263,0
GSM,268,6,8190,16190,0,-9.1521,38.7395,500,50,1,1458156905,1728220863,0
GSM,268,6,8190,16192,0,-9.1546,38.7385,1000,20,1,1458156905,1728380407,0
GSM,268,6,8210,11241,0,-9.1512,38.7322,500,50,1,1458156905,1738460357,0
GSM,268,6,8190,1738,0,-9.155,38.7383,500,31,1,1458156905,1728220924,0
GSM,268,6,8220,16103,0,-9.1643,38.7479,500,38,1,1458156905,1728128585,0
GSM,268,6,8190,6245,0,-9.1551,38.738,547,47,1,1458156905,1728220982,0
GSM,268,6,8220,4029,0,-9.1633,38.747,500,37,1,1458156905,1728129123,0
GSM,268,3,11500,5363,0,-8.6639,41.1778,1000,18,1,1459642220,1729502581,0
GSM,268,3,11500,1862,0,-8.6667,41.1479,1000,16,1,1459822243,1740396604,0
GSM,268,3,3510,28051,0,-7.5171,39.3363,2056,21,1,1459919410,1741769882,0
GSM,268,3,2510,22641,0,-8.7209,39.0258,3184,2,1,1462214428,1732873562,0
GSM,268,1,34,65371,0,-8.6262,40.9643,2413,8,1,1478539689,1732893662,0
GSM,268,3,12000,11673,0,-8.3722,41.3698,894,49,1,1483026386,1729614242,0
GSM,268,1,29,56102,0,-8.2122,41.2466,1220,9,1,1483459081,1730230981,0
GSM,268,6,8100,8092,0,-8.7166,37.1365,7387,15,1,1438070529,1758123304,0
GSM,268,6,8140,7926,0,-8.3142,38.0512,31290,31,1,1458630767,1731496442,0
GSM,268,6,8100,2535,0,-8.3607,37.2433,4680,9,1,1459141770,1728396007,0
GSM,268,1,51,11954,0,-8.4556,40.6754,1395,12,1,1459402051,1733231705,0
GSM,268,3,11700,4662,0,-8.5846,41.1343,1000,24,1,1459483787,1738772582,0
GSM,268,3,11700,4561,0,-8.606,41.1322,5678,26,1,1459605966,1729155902,0
GSM,268,3,6010,14161,0,-9.1551,38.7381,500,46,1,1459638644,1727776386,0
GSM,268,3,12000,7172,0,-8.3904,41.4068,3725,31,1,1460076649,1741364222,0
GSM,268,1,21,9731,0,-8.7003,41.2582,1290,15,1,1460153128,1729227842,0
GSM,268,3,11700,9022,0,-8.5124,41.1977,1058,27,1,1460434305,1741685643,0
GSM,268,1,26,42932,0,-8.5524,41.5953,2315,27,1,1461210478,1736778121,0
GSM,268,1,26,63382,0,-8.4842,41.4559,1053,15,1,1461210478,1733694601,0
GSM,268,6,8140,4523,0,-8.8662,37.9571,1000,8,1,1461453621,1754288941,0
GSM,268,3,12000,26572,0,-8.2025,41.4143,1750,50,1,1461539523,1738332122,0
GSM,268,1,8,2673,0,-9.3863,38.7129,1000,5,1,1462662629,1726928894,0
GSM,268,1,4,33571,0,-9.2129,38.6888,1508,4,1,1463440618,1727608508,0
GSM,268,3,11700,6862,0,-8.5835,41.1767,628,29,1,1466820466,1741796223,0
GSM,268,3,13500,29423,0,-8.5837,41.6444,6344,8,1,1470849175,1726996083,0
LTE,268,1,3,1560582,0,-9.1486,38.8072,1301,33,1,1458848876,1728261295,0
GSM,268,6,8190,6845,0,-9.1345,38.7446,500,43,1,1458862281,1727916781,0
GSM,268,6,8190,6666,0,-9.1404,38.7264,1501,34,1,1458862281,1728541324,0
GSM,268,6,8190,9228,0,-9.1304,38.7267,525,50,1,1458862282,1728492722,0
GSM,268,6,8190,6901,0,-9.1351,38.7285,1067,22,1,1458862281,1728479166,0
GSM,268,6,8190,16078,0,-9.1457,38.7429,519,33,1,1458862282,1726836843,0
GSM,268,6,8190,11464,0,-9.1477,38.731,1081,47,1,1458862282,1738460357,0
GSM,268,6,8190,16333,0,-9.1717,38.733,1000,15,1,1458862282,1728221530,0
GSM,268,6,8190,16137,0,-9.1392,38.7425,500,50,1,1458862282,1728634562,0
GSM,268,6,8190,16191,0,-9.1492,38.7395,634,28,1,1458862282,1727963944,0
GSM,268,6,8190,16227,0,-9.1337,38.7188,1000,21,1,1458862282,1728541981,0
GSM,268,6,8190,16138,0,-9.1352,38.7407,2415,50,1,1458862282,1728141606,0
GSM,268,6,8210,1553,0,-9.1498,38.707,581,38,1,1458862284,1733707921,0
GSM,268,6,8210,1154,0,-9.1491,38.7258,500,30,1,1458862283,1728546304,0
GSM,268,6,8210,1628,0,-9.1638,38.7185,1000,20,1,1458265118,1728215522,0
GSM,268,6,8210,1754,0,-9.1547,38.7258,500,49,1,1458862284,1728541082,0
GSM,268,6,8210,6237,0,-9.2272,38.7036,1000,18,1,1458862284,1733707201,0
GSM,268,6,8210,6468,0,-9.154,38.7152,1000,15,1,1458862284,1728487322,0
GSM,268,6,8210,6329,0,-9.2144,38.6946,500,28,1,1458862284,1733707441,0
GSM,268,6,8210,1769,0,-9.1449,38.7108,500,40,1,1458862284,1728495004,0
GSM,268,6,8210,6022,0,-9.1535,38.712,500,44,1,1458862284,1728508982,0
GSM,268,6,8210,6470,0,-9.1528,38.7143,1000,9,1,1458862284,1728128765,0
GSM,268,6,8210,5599,0,-9.158,38.7246,1000,15,1,1458862284,1727072641,0
GSM,268,6,8210,1787,0,-9.1443,38.7191,1000,19,1,1458862284,1728491286,0
GSM,268,6,8210,1729,0,-9.1374,38.7102,1000,13,1,1458862284,1728539703,0
GSM,268,6,8210,6627,0,-9.2173,38.6998,1077,20,1,1458862284,1727966946,0
GSM,268,6,8210,6682,0,-9.1652,38.7225,500,49,1,1458862284,1727419323,0
GSM,268,6,8210,6611,0,-9.142,38.7158,1366,26,1,1458862284,1728546542,0
GSM,268,6,8210,6547,0,-9.2102,38.696,500,30,1,1458862284,1733707442,0
GSM,268,6,8210,6673,0,-9.1518,38.7107,1000,9,1,1458862284,1728505382,0
GSM,268,6,8210,6684,0,-9.1689,38.7216,872,25,1,1458862284,1728213247,0
GSM,268,6,8190,9189,0,-9.1593,38.7454,500,44,1,1458862281,1727920382,0
GSM,268,6,8200,1683,0,-9.1391,38.7598,1000,21,1,1458862282,1728089402,0
GSM,268,6,8200,1687,0,-9.1197,38.7785,1000,14,1,1458862282,1730858222,0
GSM,268,6,8190,16077,0,-9.141,38.7435,500,103,1,1458862282,1726710721,0
GSM,268,6,8190,11529,0,-9.1424,38.7334,1000,12,1,1458862282,1728146347,0
GSM,268,6,8200,1844,0,-9.1125,38.7578,500,42,1,1458862282,1726884962,0
GSM,268,6,8210,1162,0,-9.1439,38.714,1000,12,1,1458862283,1728532203,0
GSM,268,6,8210,1174,0,-9.157,38.7121,500,50,1,1458862283,1728483901,0
GSM,268,6,8210,1208,0,-9.1497,38.7134,1000,13,1,1458862283,1728483308,0
GSM,268,6,8210,6402,0,-9.1628,38.7256,1000,21,1,1427817123,1728213367,0
GSM,268,6,8210,1985,0,-9.1372,38.7093,578,42,1,1458862284,1728546724,0
GSM,268,6,8210,1768,0,-9.1406,38.7114,1000,23,1,1458862284,1728531482,0
GSM,268,6,8210,2018,0,-9.1794,38.7031,1000,19,1,1458862284,1727953502,0
GSM,268,6,8210,8333,0,-9.1502,38.7227,1812,25,1,1458862284,1728058926,0
GSM,268,6,8210,6613,0,-9.1703,38.7049,500,35,1,1458862284,1728952082,0
GSM,268,6,8210,6760,0,-9.1595,38.7284,1000,21,1,1450404201,1727565370,0
GSM,268,6,8210,6740,0,-9.1486,38.7167,1000,23,1,1438533560,1728517202,0
GSM,268,6,8210,6609,0,-9.1422,38.7165,597,50,1,1458862284,1728544324,0
GSM,268,6,8190,6846,0,-9.1377,38.7454,500,35,1,1458862281,1727916782,0
GSM,268,6,8190,6900,0,-9.1423,38.737,500,29,1,1458862281,1727914923,0
GSM,268,6,8190,6847,0,-9.1371,38.7479,500,50,1,1458862281,1727917202,0
GSM,268,6,8190,11463,0,-9.1487,38.7294,500,50,1,1458862282,1728033183,0
GSM,268,6,8190,16226,0,-9.1358,38.7233,1000,24,1,1458862282,1728544622,0
GSM,268,6,8190,16228,0,-9.1379,38.7218,1000,23,1,1458862282,1728544504,0
GSM,268,6,8210,1173,0,-9.1601,38.7141,511,32,1,1458862283,1728543903,0
GSM,268,6,8200,16586,0,-9.1197,38.7742,1025,40,1,1458862283,1726883582,0
GSM,268,6,8210,1552,0,-9.1515,38.7093,500,30,1,1458862283,1728509222,0
GSM,268,6,8210,1209,0,-9.1468,38.7152,500,25,1,1458862283,1727493722,0
GSM,268,6,8210,1207,0,-9.1436,38.7141,1006,16,1,1458862283,1728517382,0
GSM,268,6,8210,6127,0,-9.1417,38.7164,905,44,1,1458862284,1728546541,0
GSM,268,6,8210,6259,0,-9.1347,38.7184,500,43,1,1458862284,1728531182,0
GSM,268,6,8210,1861,0,-9.164,38.7075,500,42,1,1458862284,1727453403,0
GSM,268,6,8210,1956,0,-9.1694,38.7082,1050,25,1,1458862284,1728692761,0
GSM,268,6,8210,1957,0,-9.1672,38.7079,1000,16,1,1458862284,1728543781,0
GSM,268,6,8210,5406,0,-9.1476,38.7068,1000,20,1,1458862284,1733707921,0
GSM,268,6,8210,3683,0,-9.1597,38.7071,500,47,1,1458862284,1728313446,0
GSM,268,6,8210,6133,0,-9.1953,38.6976,500,44,1,1458862284,1733707621,0
GSM,268,6,8210,6674,0,-9.1475,38.7252,500,39,1,1458862284,1728541262,0
GSM,268,6,8210,6706,0,-9.1427,38.7071,2630,31,1,1458862284,1728517983,0
GSM,268,6,8210,6614,0,-9.1788,38.7078,565,37,1,1458862284,1733621341,0
GSM,268,6,8210,6743,0,-9.1435,38.7129,1000,18,1,1458862284,1728516242,0
GSM,268,6,8210,6683,0,-9.1631,38.721,500,50,1,1458862284,1728215645,0
GSM,268,6,8210,6626,0,-9.2196,38.6942,1000,19,1,1458862284,1728315604,0
GSM,268,6,8210,6546,0,-9.2017,38.6969,500,36,1,1458862284,1733707502,0
GSM,268,6,8190,6710,0,-9.14,38.7451,500,115,1,1458862281,1726631942,0
