radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,Snapshot_Date,Status
LTE,268,1,43,128044074,-1,-8.7762,39.7454,1840,21,1,1751184748,1751223426,0,2026-01-27,ACTIVE
LTE,268,1,43,128489513,-1,-8.7931,39.7421,1000,10,1,1751184910,1751223426,0,2026-01-27,ACTIVE
LTE,268,1,43,128481834,-1,-8.7889,39.7442,1000,5,1,1751184920,1751223426,0,2026-01-27,ACTIVE
LTE,268,1,43,128054313,-1,-8.7918,39.7427,1000,8,1,1751184930,1751223426,0,2026-01-27,ACTIVE
LTE,268,1,43,128489514,-1,-8.7985,39.7412,1000,2,1,1751185000,1751223426,0,2026-01-27,ACTIVE
LTE,268,1,43,128489515,-1,-8.8005,39.7418,1000,6,1,1751185010,1751223426,0,2026-01-27,ACTIVE
LTE,268,1,43,128430634,-1,-8.8025,39.743,1000,4,1,1751185040,1751223426,0,2026-01-27,ACTIVE
LTE,268,1,43,128430633,-1,-8.8056,39.7443,1000,11,1,1751185060,1751223426,0,2026-01-27,ACTIVE
LTE,268,1,43,128038954,-1,-8.8037,39.7473,1000,8,1,1751185274,1751223426,0,2026-01-27,ACTIVE
LTE,268,1,43,128038953,-1,-8.8053,39.7496,1000,5,1,1751186081,1751223427,0,2026-01-27,ACTIVE
LTE,268,1,43,128038955,-1,-8.8112,39.7507,1000,15,1,1751186110,1751223427,0,2026-01-27,ACTIVE
LTE,268,1,43,128428075,-1,-8.8148,39.754,1000,5,1,1751186219,1751223427,0,2026-01-27,ACTIVE
LTE,268,1,43,128046634,-1,-8.8162,39.7551,1000,5,1,1751186249,1751223427,0,2026-01-27,ACTIVE
LTE,268,1,43,128466473,-1,-8.8192,39.7441,1101,21,1,1751186276,1751223481,0,2026-01-27,ACTIVE
LTE,268,1,43,128466474,-1,-8.8233,39.7361,1000,11,1,1751186352,1751223481,0,2026-01-27,ACTIVE
LTE,268,1,43,128484395,-1,-8.8258,39.7319,1000,6,1,1751186379,1751223481,0,2026-01-27,ACTIVE
LTE,268,1,43,128474155,-1,-8.8508,39.7299,1000,5,1,1751186488,1751223481,0,2026-01-27,ACTIVE
LTE,268,1,43,128504874,-1,-8.8683,39.7418,1559,21,1,1751186500,1751223482,0,2026-01-27,ACTIVE
LTE,268,1,43,128504875,-1,-8.8919,39.7305,1241,36,1,1751186625,1757777368,0,2026-01-27,ACTIVE
LTE,268,1,43,128535593,-1,-8.9078,39.7202,1116,37,1,1751186720,1755467977,0,2026-01-27,ACTIVE
LTE,268,1,43,128535594,-1,-8.9215,39.7037,1797,50,1,1751186767,1755467977,0,2026-01-27,ACTIVE
LTE,268,1,709,76856843,-1,-8.9283,39.694,1073,21,1,1751186849,1757777368,0,2026-01-27,ACTIVE
LTE,268,1,709,76856845,-1,-8.9469,39.6729,1957,50,1,1751186874,1757777367,0,2026-01-27,ACTIVE
LTE,268,1,709,76882443,-1,-8.9567,39.6622,1000,21,1,1751186926,1757777367,0,2026-01-27,ACTIVE
LTE,268,1,709,76882445,-1,-8.9626,39.6518,1127,21,1,1751187006,1757777367,0,2026-01-27,ACTIVE
LTE,268,1,709,77046285,-1,-8.9955,39.6092,2928,26,1,1751187115,1757777367,0,2026-01-27,ACTIVE
LTE,268,1,43,128049205,-1,-8.8353,39.8295,1563,50,1,1748077939,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128533043,-1,-8.839,39.8154,1000,23,1,1748078021,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128533045,-1,-8.8473,39.8049,1888,40,1,1748078051,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128517683,-1,-8.8585,39.7936,3451,34,1,1748078124,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128517684,-1,-8.8673,39.7795,1699,26,1,1748078170,1757777368,0,2026-01-27,ACTIVE
LTE,268,1,43,128497204,-1,-8.7466,39.7592,1000,21,1,1755273993,1756055525,0,2026-01-27,ACTIVE
LTE,268,1,43,128497203,-1,-8.7429,39.7729,1081,41,1,1755274063,1756055525,0,2026-01-27,ACTIVE
LTE,268,1,43,128090165,-1,-8.7224,39.8091,1000,17,1,1755274223,1756055525,0,2026-01-27,ACTIVE
LTE,268,1,43,128392244,-1,-8.7165,39.8476,1222,50,1,1755274323,1756055525,0,2026-01-27,ACTIVE
LTE,268,1,43,128392243,-1,-8.7081,39.8598,792,31,1,1755274373,1756055525,0,2026-01-27,ACTIVE
LTE,268,1,43,128548404,-1,-8.8242,39.8668,1422,47,1,1755438373,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128049163,-1,-8.8339,39.8451,1000,16,1,1755438453,1755467976,0,2026-01-27,ACTIVE
LTE,268,1,43,128049165,-1,-8.8357,39.8376,1000,6,1,1755438493,1755467976,0,2026-01-27,ACTIVE
LTE,268,1,43,128049195,-1,-8.8356,39.8281,1721,50,1,1755438503,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128533033,-1,-8.8397,39.8139,1000,16,1,1755438563,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128533035,-1,-8.8476,39.8045,1467,39,1,1755438583,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128517673,-1,-8.8597,39.7921,1201,38,1,1755438643,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128517674,-1,-8.8684,39.7771,2155,21,1,1755438683,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128504885,-1,-8.8862,39.7382,1403,42,1,1755438793,1757777368,0,2026-01-27,ACTIVE
LTE,268,1,43,128535563,-1,-8.9028,39.7232,984,25,1,1755438863,1757777368,0,2026-01-27,ACTIVE
LTE,268,1,43,128067114,-1,-8.8959,39.7261,1000,6,1,1755438863,1755467977,0,2026-01-27,ACTIVE
LTE,268,1,43,128535564,-1,-8.9155,39.7119,1299,22,1,1755438913,1757777368,0,2026-01-27,ACTIVE
LTE,268,1,709,76856844,-1,-8.9341,39.6864,1000,10,1,1755439023,1757777367,0,2026-01-27,ACTIVE
LTE,268,1,709,77069353,-1,-8.9376,39.6811,1000,6,1,1755439033,1755467978,0,2026-01-27,ACTIVE
LTE,268,1,709,77184524,-1,-8.9937,39.6186,1000,6,1,1755439263,1755467978,0,2026-01-27,ACTIVE
LTE,268,1,709,77046325,-1,-8.99,39.6196,2097,42,1,1756475726,1757777367,0,2026-01-27,ACTIVE
LTE,268,1,709,77184564,-1,-8.9872,39.6231,1000,11,1,1756475776,1757777367,0,2026-01-27,ACTIVE
LTE,268,1,709,76867124,-1,-8.9723,39.635,1000,6,1,1756475836,1757777367,0,2026-01-27,ACTIVE
LTE,268,1,43,128535614,-1,-8.9172,39.7093,1537,36,1,1756476066,1757777368,0,2026-01-27,ACTIVE
LTE,268,1,43,128535603,-1,-8.8969,39.7265,1123,31,1,1756476146,1757777368,0,2026-01-27,ACTIVE
LTE,268,1,43,128535613,-1,-8.898,39.725,1000,16,1,1756476156,1757777368,0,2026-01-27,ACTIVE
LTE,268,1,43,128049193,-1,-8.8306,39.8501,1000,24,1,1756476566,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128525355,-1,-8.8077,39.8948,4444,30,1,1756476616,1757777370,0,2026-01-27,ACTIVE
LTE,268,1,43,128548394,-1,-8.8234,39.8692,1108,26,1,1756476626,1757777369,0,2026-01-27,ACTIVE
LTE,268,1,43,128548393,-1,-8.8145,39.8844,1000,20,1,1756476686,1757777369,0,2026-01-27,ACTIVE
LTE,268,3,205,7692717,-1,-8.8396,39.8405,1000,8,1,1758616879,1758753181,0,2026-01-27,ACTIVE
LTE,268,3,205,7692716,-1,-8.8407,39.824,1245,48,1,1758619281,1758753182,0,2026-01-27,ACTIVE
LTE,268,3,205,7691405,-1,-8.8431,39.8113,1000,8,1,1758619621,1758753182,0,2026-01-27,ACTIVE
LTE,268,3,205,7702925,-1,-8.8429,39.8104,1000,5,1,1758619641,1758753183,0,2026-01-27,ACTIVE
LTE,268,3,205,7702965,-1,-8.8421,39.8117,1000,3,1,1758619681,1758753182,0,2026-01-27,ACTIVE
LTE,268,3,205,7691445,-1,-8.8539,39.7982,1897,50,1,1758619691,1758753183,0,2026-01-27,ACTIVE
LTE,268,3,205,7693239,-1,-8.8517,39.8007,1000,6,1,1758619761,1758753183,0,2026-01-27,ACTIVE
LTE,268,3,205,7687607,-1,-8.8542,39.7982,1000,6,1,1758619771,1758753183,0,2026-01-27,ACTIVE
LTE,268,3,205,7691446,-1,-8.8718,39.7685,1776,50,1,1758619831,1758753183,0,2026-01-27,ACTIVE
LTE,268,6,48310,1581865,-1,-8.8737,39.7637,1000,20,1,1758619881,1758753183,0,2026-01-27,ACTIVE
LTE,268,6,48310,1581866,-1,-8.8776,39.752,1000,21,1,1758619921,1758753183,0,2026-01-27,ACTIVE
LTE,268,3,205,7691426,-1,-8.8772,39.7518,1000,11,1,1758619931,1758753183,0,2026-01-27,ACTIVE
LTE,268,3,205,7693751,-1,-8.8826,39.7441,1000,14,1,1758619951,1758753183,0,2026-01-27,ACTIVE
LTE,268,3,205,7693493,-1,-8.8842,39.7425,1000,6,1,1758619971,1758753183,0,2026-01-27,ACTIVE
LTE,268,3,205,7693750,-1,-8.8921,39.7305,1032,25,1,1758619991,1758753241,0,2026-01-27,ACTIVE
LTE,268,3,205,7695798,-1,-8.8955,39.7263,1000,6,1,1758620031,1758753241,0,2026-01-27,ACTIVE
LTE,268,3,205,7693710,-1,-8.9025,39.7233,1000,6,1,1758620051,1758753241,0,2026-01-27,ACTIVE
LTE,268,3,205,7693454,-1,-8.9148,39.7132,1382,40,1,1758620061,1758753242,0,2026-01-27,ACTIVE
LTE,268,3,167,76859535,-1,-8.9223,39.7013,1000,5,1,1758620141,1758753242,0,2026-01-27,ACTIVE
LTE,268,3,167,76856973,-1,-8.9299,39.6921,1046,26,1,1758620151,1758753242,0,2026-01-27,ACTIVE
LTE,268,3,167,76856975,-1,-8.9398,39.6792,1000,21,1,1758620211,1758753242,0,2026-01-27,ACTIVE
LTE,268,3,167,76882573,-1,-8.9539,39.6659,1228,50,1,1758620251,1758753242,0,2026-01-27,ACTIVE
LTE,268,3,167,76882575,-1,-8.9706,39.6394,2010,45,1,1758620351,1758753243,0,2026-01-27,ACTIVE
LTE,268,3,167,77046415,-1,-8.9845,39.6253,1000,11,1,1758620461,1758753243,0,2026-01-27,ACTIVE
LTE,268,3,167,77184654,-1,-8.989,39.622,1000,6,1,1758620481,1758753243,0,2026-01-27,ACTIVE
LTE,268,3,167,77046445,-1,-8.9984,39.6096,1496,46,1,1758620491,1758753243,0,2026-01-27,ACTIVE
LTE,268,1,167,77061775,-1,-8.9945,39.5537,500,36,1,1758076654,1759865042,0,2026-01-27,ACTIVE
LTE,268,1,167,77061815,-1,-8.9892,39.5519,881,29,1,1758077063,1759865042,0,2026-01-27,ACTIVE
LTE,268,1,167,76882575,-1,-8.997,39.554,1000,1,1,1758077105,1758077105,0,2026-01-27,ACTIVE
LTE,268,1,167,77064333,-1,-8.9991,39.5551,1000,24,1,1758077403,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,77069483,-1,-8.9998,39.5553,1000,10,1,1758077489,1759778826,0,2026-01-27,ACTIVE
LTE,268,1,167,77064373,-1,-8.9986,39.555,1000,19,1,1758077568,1759778830,0,2026-01-27,ACTIVE
LTE,268,1,167,76990133,-1,-8.998,39.5548,1000,5,1,1758077645,1759778828,0,2026-01-27,ACTIVE
LTE,268,1,167,77069493,-1,-9.0,39.5554,1000,10,1,1758077686,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,77069473,-1,-8.9992,39.5552,1000,15,1,1758077856,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,77061805,-1,-8.9883,39.5518,792,41,1,1758077972,1759865042,0,2026-01-27,ACTIVE
LTE,268,1,167,76979855,-1,-8.9919,39.5532,1000,11,1,1758081434,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,77059215,-1,-8.9874,39.5521,1000,8,1,1758081464,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,77059245,-1,-8.9807,39.5505,671,40,1,1758081560,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,77059255,-1,-8.9799,39.5505,847,43,1,1758081624,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,77061813,-1,-8.9721,39.5492,738,50,1,1758082538,1759864981,0,2026-01-27,ACTIVE
LTE,268,1,167,77059253,-1,-8.9766,39.552,1000,20,1,1758082963,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,77059244,-1,-8.9736,39.5508,574,39,1,1758088764,1759778829,0,2026-01-27,ACTIVE
LTE,268,1,167,77059254,-1,-8.9742,39.5508,566,50,1,1758088780,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,76979895,-1,-8.9888,39.5518,1482,19,1,1758093550,1759864982,0,2026-01-27,ACTIVE
LTE,268,1,167,76972175,-1,-8.9899,39.5526,1000,3,1,1758098246,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,76974735,-1,-8.9899,39.5526,1000,2,1,1758098246,1759302786,0,2026-01-27,ACTIVE
LTE,268,1,167,77059243,-1,-8.9762,39.552,500,44,1,1758107595,1759864981,0,2026-01-27,ACTIVE
LTE,268,1,167,76979875,-1,-8.992,39.5531,1000,5,1,1758110300,1759778826,0,2026-01-27,ACTIVE
LTE,268,1,167,77061795,-1,-8.9936,39.5534,1000,15,1,1758110340,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,76964494,-1,-8.9903,39.5523,1000,6,1,1758110340,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,76969655,-1,-8.9914,39.5525,1000,6,1,1758110459,1759778825,0,2026-01-27,ACTIVE
LTE,268,1,167,77061803,-1,-8.9724,39.548,849,50,1,1758120570,1759778829,0,2026-01-27,ACTIVE
LTE,268,1,167,76974775,-1,-8.993,39.5534,1000,1,1,1758124392,1758124392,0,2026-01-27,ACTIVE
LTE,268,1,167,77059213,-1,-8.989,39.5528,1000,2,1,1758901570,1759302786,0,2026-01-27,ACTIVE
LTE,268,1,167,77059235,-1,-8.989,39.5527,1000,3,1,1758901570,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,77061774,-1,-8.9864,39.5435,1000,1,1,1759243418,1759243418,0,2026-01-27,ACTIVE
LTE,268,1,167,77061814,-1,-8.9864,39.5435,1000,1,1,1759243418,1759243418,0,2026-01-27,ACTIVE
LTE,268,1,167,76964534,-1,-8.9914,39.5527,1000,8,1,1759247303,1759864982,0,2026-01-27,ACTIVE
LTE,268,1,167,76867254,-1,-8.9971,39.5544,1000,1,1,1759248327,1759248327,0,2026-01-27,ACTIVE
LTE,268,2,11101,25986741,-1,-8.8242,39.733,1000,4,1,1759586562,1759607642,0,2026-01-27,ACTIVE
LTE,268,2,11101,25986611,-1,-8.8245,39.7326,1000,2,1,1759586953,1759607642,0,2026-01-27,ACTIVE
LTE,268,2,11101,25986613,-1,-8.8245,39.7303,1000,1,1,1759587239,1759587239,0,2026-01-27,ACTIVE
LTE,268,2,11101,25986651,-1,-8.8236,39.7313,1000,1,1,1759587299,1759587299,0,2026-01-27,ACTIVE
LTE,268,2,11101,231348315,-1,-8.8261,39.7354,1000,1,1,1759587429,1759587429,0,2026-01-27,ACTIVE
LTE,268,2,11101,26619228,-1,-8.817,39.7396,1000,2,1,1759587490,1759607642,0,2026-01-27,ACTIVE
LTE,268,2,11101,26618972,-1,-8.8169,39.7395,1000,1,1,1759587510,1759587510,0,2026-01-27,ACTIVE
LTE,268,2,11101,25986101,-1,-8.8045,39.7341,1000,3,1,1759587600,1759607642,0,2026-01-27,ACTIVE
LTE,268,2,11101,25986100,-1,-8.8016,39.7349,1000,2,1,1759587625,1759607642,0,2026-01-27,ACTIVE
LTE,268,2,11101,25986230,-1,-8.7999,39.7353,1000,1,1,1759587640,1759587640,0,2026-01-27,ACTIVE
LTE,268,2,11101,25988021,-1,-8.7947,39.7381,1000,3,1,1759587665,1759607642,0,2026-01-27,ACTIVE
LTE,268,2,11101,25982647,-1,-8.7988,39.7354,1000,1,1,1759587655,1759587655,0,2026-01-27,ACTIVE
LTE,268,2,11101,25987931,-1,-8.7939,39.7367,1000,1,1,1759587690,1759587690,0,2026-01-27,ACTIVE
LTE,268,2,11101,230787510,-1,-8.7108,39.7125,1000,1,1,1759588136,1759588136,0,2026-01-27,ACTIVE
LTE,268,2,21602,128741939,-1,-8.655,39.5553,1000,2,1,1759588773,1759607642,0,2026-01-27,ACTIVE
LTE,268,1,167,77046414,-1,-8.9989,39.5552,1000,1,1,1759577231,1759577231,0,2026-01-27,ACTIVE
LTE,268,1,167,76990113,-1,-8.9965,39.5553,1000,2,1,1759580525,1759778826,0,2026-01-27,ACTIVE
LTE,268,1,167,76874894,-1,-8.997,39.5543,1000,2,1,1759580959,1759865041,0,2026-01-27,ACTIVE
LTE,268,1,167,77072015,-1,-9.0,39.5554,1000,1,1,1759583678,1759583678,0,2026-01-27,ACTIVE
LTE,268,1,167,77061773,-1,-8.9808,39.5477,1000,2,1,1759637626,1759778828,0,2026-01-27,ACTIVE
LTE,268,1,167,77064353,-1,-8.9972,39.5537,1000,1,1,1759821744,1759821744,0,2026-01-27,ACTIVE
GSM,268,1,43,47259,-1,-8.8171,39.7463,1000,5,1,1761716663,1770807302,0,2026-01-27,ACTIVE
LTE,268,3,167,76880015,-1,-8.8651,39.6834,1000,4,1,1770986926,1771996981,0,2026-01-27,ACTIVE
LTE,268,3,167,76872375,-1,-8.865,39.6831,1000,1,1,1771091372,1771091372,0,2026-01-27,ACTIVE
LTE,268,3,167,76872335,-1,-8.8649,39.6832,1000,2,1,1771122139,1771144802,0,2026-01-27,ACTIVE
LTE,268,3,167,76877455,-1,-8.8649,39.6834,1000,1,1,1771122275,1771122275,0,2026-01-27,ACTIVE
LTE,268,3,167,76854413,-1,-8.8654,39.6834,1000,15,1,1771122877,1771158961,0,2026-01-27,ACTIVE
GSM,268,6,8310,21987,0,-8.7273,39.7328,2595,50,1,1458862299,1732831261,0,2026-01-28,DOWN
GSM,268,6,8310,7539,0,-8.7432,39.7706,1333,50,1,1458862298,1732830961,0,2026-01-28,ACTIVE
GSM,268,6,8310,21047,0,-8.7227,39.8135,2327,84,1,1458862299,1726578544,0,2026-01-28,DOWN
GSM,268,6,8310,2714,0,-8.7413,39.7498,2756,102,1,1458862298,1726578906,0,2026-01-28,DOWN
GSM,268,6,8310,21078,0,-8.6865,39.6735,1459,50,1,1458862299,1732831562,0,2026-01-28,DOWN
GSM,268,6,8310,22700,0,-8.6697,39.5076,2651,50,1,1458862299,1732832461,0,2026-01-28,DOWN
GSM,268,6,8310,21048,0,-8.7176,39.8437,2430,49,1,1458862299,1732830661,0,2026-01-28,DOWN
GSM,268,6,8310,22784,0,-8.736,39.7872,5670,68,1,1458862299,1726578666,0,2026-01-28,DOWN
GSM,268,3,6300,1751,0,-8.7013,39.8745,2281,23,1,1458862419,1740599641,0,2026-01-28,DOWN
GSM,268,3,6300,16791,0,-8.7349,39.791,1725,27,1,1458862420,1739957221,0,2026-01-28,DOWN
GSM,268,3,6300,16191,0,-8.7187,39.8391,1886,22,1,1458862420,1739956921,0,2026-01-28,DOWN
GSM,268,3,6300,16192,0,-8.7193,39.8257,1856,21,1,1458862420,1733992510,0,2026-01-28,DOWN
GSM,268,3,6300,1551,0,-8.6947,39.6951,3453,26,1,1458862419,1737706805,0,2026-01-28,DOWN
GSM,268,3,6300,1752,0,-8.7093,39.8596,1994,24,1,1458862419,1737707705,0,2026-01-28,DOWN
GSM,268,3,6300,17591,0,-8.742,39.7674,6605,24,1,1458862420,1733992210,0,2026-01-28,ACTIVE
GSM,268,3,6300,1553,0,-8.7271,39.7329,1727,24,1,1458862419,1739957521,0,2026-01-28,DOWN
GSM,268,3,6300,1653,0,-8.7343,39.7888,3560,25,1,1458862419,1728500882,0,2026-01-28,DOWN
GSM,268,3,6300,1651,0,-8.7245,39.8072,2163,24,1,1458862419,1737707404,0,2026-01-28,ACTIVE
GSM,268,3,6300,3651,0,-8.7514,39.7666,7212,50,1,1458862419,1740663421,0,2026-01-28,DOWN
GSM,268,3,6300,17592,0,-8.7467,39.7549,1652,24,1,1458862420,1740600241,0,2026-01-28,DOWN
LTE,268,1,43,559875,0,-8.9372,39.8693,532,25,1,1458900711,1751223422,0,2026-01-28,ACTIVE
LTE,268,1,43,1209349,0,-8.8314,39.7275,704,50,1,1458900713,1751223481,0,2026-01-28,ACTIVE
LTE,268,1,43,1209350,0,-8.8443,39.7283,536,41,1,1458900713,1751223481,0,2026-01-28,ACTIVE
LTE,268,1,43,1568261,0,-8.8858,39.7428,1365,38,1,1458900714,1757777368,0,2026-01-28,ACTIVE
GSM,268,1,43,40751,0,-8.8201,39.8742,1373,10,1,1458907127,1727024702,0,2026-01-28,ACTIVE
GSM,268,1,43,40661,0,-8.845,39.8091,7420,15,1,1458907127,1727024461,0,2026-01-28,ACTIVE
GSM,268,1,43,7803,0,-8.9457,39.87,2122,6,1,1458907125,1751223422,0,2026-01-28,ACTIVE
GSM,268,1,43,60972,0,-8.8784,39.7506,1909,7,1,1458907127,1727024222,0,2026-01-28,ACTIVE
LTE,268,6,48310,396556,0,-8.8265,39.7281,1000,11,1,1458900790,1746998249,0,2026-01-28,ACTIVE
GSM,268,6,8310,7522,0,-8.679,39.6092,2549,27,1,1474182321,1748200872,0,2026-01-28,ACTIVE
LTE,268,6,48310,1110314,0,-8.6774,39.5139,3204,26,1,1526128425,1751217794,0,2026-01-28,ACTIVE
LTE,268,6,48310,1096490,0,-8.6746,39.5223,1234,50,1,1526128421,1751217794,0,2026-01-28,DOWN
LTE,268,6,48310,1110313,0,-8.6605,39.5014,1000,23,1,1526128461,1751217793,0,2026-01-28,DOWN
LTE,268,6,48310,1097769,0,-8.902,39.7235,948,43,1,1542037091,1758753241,0,2026-01-28,ACTIVE
LTE,268,6,48310,1113129,-1,-8.7283,39.7995,1684,48,1,1574518227,1748200951,0,2026-01-28,DOWN
LTE,268,6,48310,1113131,-1,-8.7369,39.7864,1000,20,1,1574518247,1748200893,0,2026-01-28,DOWN
LTE,268,6,48310,889100,-1,-8.7468,39.7502,1216,23,1,1574518357,1751217796,0,2026-01-28,DOWN
LTE,268,6,48310,1104169,-1,-8.744,39.7522,2202,45,1,1574518417,1751217796,0,2026-01-28,DOWN
LTE,268,6,48310,1104171,-1,-8.7547,39.7382,1000,24,1,1574518437,1746998250,0,2026-01-28,DOWN
LTE,268,6,48310,1095209,-1,-8.7631,39.7392,1000,20,1,1574518477,1746998250,0,2026-01-28,DOWN
LTE,268,6,48310,1582121,0,-8.9291,39.6932,1395,42,1,1581349012,1758753242,0,2026-01-28,ACTIVE
LTE,268,6,48310,1097770,0,-8.9188,39.7075,1599,50,1,1581349030,1758753242,0,2026-01-28,ACTIVE
LTE,268,6,48310,1098025,0,-8.7788,39.7664,1000,4,1,1596799219,1771263481,0,2026-01-28,DOWN
LTE,268,6,48310,841514,0,-8.6707,39.5995,1407,27,1,1598468639,1751217795,0,2026-01-28,DOWN
LTE,268,6,48310,1106475,0,-8.6627,39.5873,1346,14,1,1598468645,1746998104,0,2026-01-28,DOWN
LTE,268,6,48310,1722154,0,-8.6522,39.5666,1292,50,1,1598468679,1751217794,0,2026-01-28,DOWN
LTE,268,6,48310,1095211,0,-8.7677,39.7399,1000,15,1,1607093043,1746998250,0,2026-01-28,DOWN
LTE,268,6,48310,1096489,0,-8.6643,39.5319,1205,23,1,1607163718,1751217794,0,2026-01-28,DOWN
LTE,268,6,48310,889642,-1,-8.84,39.8294,1437,49,1,1618545892,1758753182,0,2026-01-28,ACTIVE
LTE,268,6,48310,1111593,-1,-8.8417,39.8152,568,38,1,1618546074,1758753182,0,2026-01-28,ACTIVE
LTE,268,6,48310,1111595,-1,-8.8538,39.7984,1644,48,1,1618546142,1758753183,0,2026-01-28,ACTIVE
LTE,268,6,48310,396586,-1,-8.8304,39.7285,849,33,1,1618546742,1746998249,0,2026-01-28,ACTIVE
LTE,268,6,48310,340267,-1,-8.8353,39.7256,961,28,1,1618546782,1746998250,0,2026-01-28,ACTIVE
LTE,268,6,48310,2108427,-1,-8.6699,39.5469,7227,50,1,1618755320,1751217794,0,2026-01-28,DOWN
GSM,268,6,8740,21050,-1,-8.701,39.8726,5340,84,1,1644839458,1726578245,0,2026-01-28,ACTIVE
LTE,268,6,48310,1722153,0,-8.6568,39.5524,1153,23,1,1651745372,1751217794,0,2026-01-28,DOWN
LTE,268,6,48310,1104170,0,-8.7282,39.7338,2469,32,1,1651928039,1751217796,0,2026-01-28,DOWN
LTE,268,6,48310,905258,0,-8.6877,39.669,1572,50,1,1652172820,1751217795,0,2026-01-28,DOWN
LTE,268,6,48310,905259,0,-8.6853,39.6821,810,50,1,1652283655,1751217795,0,2026-01-28,DOWN
LTE,268,6,48310,905257,0,-8.6846,39.6763,835,37,1,1652283681,1751217795,0,2026-01-28,DOWN
LTE,268,6,48310,905228,0,-8.6905,39.6641,1253,36,1,1652283687,1751217795,0,2026-01-28,DOWN
LTE,268,6,48740,1489962,0,-8.704,39.869,1364,50,1,1652344024,1751217797,0,2026-01-28,DOWN
LTE,268,6,48740,2007081,0,-8.7097,39.8578,1000,21,1,1652344065,1751217797,0,2026-01-28,DOWN
LTE,268,6,48310,888598,0,-8.7232,39.81,1396,50,1,1655454662,1748200951,0,2026-01-28,DOWN
LTE,268,6,48310,1110293,-1,-8.665,39.5061,5015,39,1,1656486502,1748200954,0,2026-01-28,DOWN
LTE,268,6,48740,2072332,0,-8.6285,39.8978,10506,24,1,1674497745,1748200893,0,2026-01-28,ACTIVE
LTE,268,6,48310,888599,0,-8.7187,39.8253,1191,50,1,1679683155,1751217797,0,2026-01-28,DOWN
LTE,268,6,48310,1582122,0,-8.9334,39.6877,1000,7,1,1679773084,1746998248,0,2026-01-28,ACTIVE
LTE,268,6,48310,1582123,0,-8.9506,39.6696,1247,50,1,1679773088,1758753242,0,2026-01-28,ACTIVE
LTE,268,6,48310,1582378,0,-8.9671,39.6457,2140,26,1,1679774067,1758753243,0,2026-01-28,ACTIVE
LTE,268,6,48310,1582349,0,-8.9679,39.6488,2594,18,1,1679774077,1746998248,0,2026-01-28,ACTIVE
LTE,268,6,48740,1489931,0,-8.6913,39.8919,2048,22,1,1681222669,1751217798,0,2026-01-28,ACTIVE
GSM,268,1,709,21183,-1,-8.6206,39.6511,3302,25,1,1684229173,1746555378,0,2026-01-28,DOWN
GSM,268,3,5510,62322,-1,-8.7016,39.7033,1337,21,1,1688382808,1740663721,0,2026-01-28,ACTIVE
GSM,268,3,5510,1451,-1,-8.6905,39.6642,1000,21,1,1688382926,1740664022,0,2026-01-28,DOWN
GSM,268,3,5510,1453,-1,-8.6941,39.6569,1251,50,1,1688382959,1726755604,0,2026-01-28,ACTIVE
GSM,268,3,5510,45143,-1,-8.6978,39.6441,1659,50,1,1688382979,1726755543,0,2026-01-28,DOWN
GSM,268,3,5510,45142,-1,-8.6953,39.6286,1482,23,1,1688383028,1737706505,0,2026-01-28,DOWN
GSM,268,3,5510,45653,-1,-8.6834,39.6138,1934,22,1,1688383057,1739958121,0,2026-01-28,ACTIVE
GSM,268,3,5510,45652,-1,-8.6634,39.5887,2683,22,1,1688383109,1740664321,0,2026-01-28,ACTIVE
GSM,268,3,5510,1353,-1,-8.6601,39.5444,1897,25,1,1688383206,1740664622,0,2026-01-28,DOWN
GSM,268,3,5510,18152,-1,-8.6521,39.5681,1061,25,1,1688383235,1737706205,0,2026-01-28,DOWN
GSM,268,3,5510,63931,-1,-8.6651,39.5333,2108,50,1,1688383323,1726755003,0,2026-01-28,DOWN
